Lat,Lon,VSM,TAV,TAH,Tsoil,Tveg,VWC,S%,C%,VSM_err
49.3829,-97.7671,0.2842,270.43,225.8,19.8,19.8,1.26,0.1,0.65,0.0118
49.3829,-97.7619,0.2741,270.72,226.08,19.8,19.8,1.03,0.1,0.64,0.0134
49.3829,-97.7567,0.2583,271.48,227.11,19.8,19.8,0.71,0.1,0.65,0.0139
49.3829,-97.7516,0.2523,271.49,227.68,19.8,19.8,0.52,0.1,0.65,0.0112
49.3889,-98.1198,0.1865,276.88,253.8,19.6,19.6,1.02,0.14,0.6,0.0138
49.3889,-98.1146,0.2259,274.79,253.72,19.6,19.6,0.99,0.13,0.61,0.0171
49.3889,-98.1094,0.2663,272.51,253.48,19.6,19.6,1.23,0.12,0.62,0.0219
49.3889,-98.1043,0.3127,271.75,252.97,19.6,19.6,1.87,0.1,0.64,0.045
49.3889,-98.0991,0.3341,271.63,252.07,19.6,19.6,2.3,0.1,0.65,0.0165
49.3889,-98.0939,0.3295,271.56,250.98,19.6,19.6,2.35,0.11,0.65,0.019
49.3889,-98.0887,0.3032,270.78,249.85,19.6,19.6,1.91,0.13,0.63,0.0155
49.3889,-98.0835,0.2927,270.01,249.55,19.6,19.6,1.73,0.15,0.61,0.0146
49.3889,-98.0783,0.285,271.17,251.31,19.6,19.6,1.91,0.15,0.6,0.0138
49.3889,-98.0731,0.287,273.07,255.03,19.6,19.6,2.37,0.17,0.59,0.0234
49.3889,-98.0679,0.3136,273.63,256.7,19.6,19.6,2.85,0.2,0.57,0.0228
49.3889,-98.0628,0.292,273.63,255.86,19.5,19.5,2.57,0.23,0.52,0.0265
49.3889,-98.0576,0.2384,273.87,254.85,19.5,19.5,2.02,0.3,0.45,0.0171
49.3889,-98.0524,0.2115,274.1,253.76,19.5,19.5,1.37,0.35,0.41,0.0183
49.3889,-98.0472,0.1919,273.94,252.21,19.5,19.5,0.96,0.37,0.4,0.0143
49.3889,-98.042,0.2045,274.08,250.72,19.5,19.5,1.45,0.33,0.44,0.0257
49.3889,-98.0368,0.2367,274.39,249.17,19.5,19.5,2.01,0.26,0.5,0.0143
49.3889,-98.0316,0.2633,274.44,247.25,19.5,19.5,2.43,0.23,0.52,0.0151
49.3889,-98.0265,0.3294,273.46,245.44,19.5,19.5,2.86,0.2,0.56,0.0212
49.3889,-98.0213,0.3443,272.7,245.21,19.5,19.5,2.79,0.18,0.57,0.0235
49.3889,-98.0161,0.2655,273.57,246.75,19.5,19.5,2.14,0.18,0.55,0.0167
49.3889,-98.0109,0.2099,274.28,246.94,19.5,19.5,1.42,0.21,0.51,0.0093
49.3889,-98.0057,0.1764,274.81,245.11,19.5,19.5,0.75,0.24,0.47,0.009
49.3889,-98.0005,0.1648,275.53,244.43,19.6,19.6,0.5,0.25,0.46,0.01
49.3889,-97.9953,0.1634,276.32,245.0,19.6,19.6,0.64,0.23,0.49,0.0093
49.3889,-97.9901,0.1776,276.41,246.73,19.6,19.6,1.0,0.17,0.56,0.0118
49.3889,-97.985,0.2234,274.76,248.31,19.6,19.6,1.63,0.16,0.57,0.0114
49.3889,-97.9798,0.2609,273.34,248.22,19.6,19.6,2.02,0.17,0.56,0.0136
49.3889,-97.9746,0.2763,272.5,247.11,19.6,19.6,2.02,0.19,0.53,0.0172
49.3889,-97.9694,0.2868,272.29,245.49,19.6,19.6,1.97,0.21,0.51,0.0385
49.3889,-97.9642,0.249,273.53,244.85,19.6,19.6,1.44,0.21,0.51,0.0256
49.3889,-97.959,0.2153,275.24,246.6,19.6,19.6,1.1,0.23,0.5,0.0136
49.3889,-97.9538,0.194,276.37,248.54,19.6,19.6,1.32,0.29,0.44,0.0176
49.3889,-97.9487,0.1814,277.07,247.13,19.6,19.6,1.35,0.33,0.41,0.0189
49.3889,-97.9435,0.2014,276.53,246.14,19.6,19.6,1.65,0.3,0.45,0.0288
49.3889,-97.9383,0.2096,275.97,246.49,19.6,19.6,1.79,0.27,0.49,0.0284
49.3889,-97.9331,0.2267,276.25,247.5,19.6,19.6,1.81,0.22,0.53,0.0323
49.3889,-97.9279,0.2229,277.5,249.27,19.6,19.6,1.55,0.17,0.58,0.0256
49.3889,-97.9227,0.2435,276.4,249.44,19.6,19.6,1.54,0.16,0.58,0.0249
49.3889,-97.9175,0.2726,274.51,249.35,19.6,19.6,1.84,0.13,0.62,0.0332
49.3889,-97.9123,0.283,274.67,250.2,19.6,19.6,2.45,0.13,0.61,0.0175
49.3889,-97.9072,0.2821,276.69,250.72,19.6,19.6,3.06,0.16,0.58,0.0194
49.3889,-97.902,0.2729,278.15,250.87,19.6,19.6,3.61,0.19,0.54,0.0223
49.3889,-97.8968,0.2695,278.4,251.17,19.6,19.6,3.53,0.22,0.5,0.033
49.3889,-97.8916,0.2957,277.03,249.16,19.6,19.6,3.47,0.23,0.49,0.0312
49.3889,-97.8864,0.3335,276.0,246.24,19.7,19.7,3.28,0.18,0.55,0.0292
49.3889,-97.8812,0.293,276.42,245.21,19.7,19.7,2.7,0.13,0.61,0.0231
49.3889,-97.876,0.2573,277.41,244.47,19.8,19.8,2.1,0.12,0.63,0.0448
49.3889,-97.8709,0.2361,279.15,244.04,19.8,19.8,1.57,0.1,0.65,0.027
49.3889,-97.8657,0.2237,280.25,243.46,19.8,19.8,1.36,0.1,0.65,0.0219
49.3889,-97.8605,0.2459,278.78,242.81,19.8,19.8,1.59,0.1,0.65,0.0261
49.3889,-97.8553,0.2488,278.74,242.3,19.8,19.8,1.84,0.1,0.65,0.0125
49.3889,-97.8501,0.2317,280.23,241.91,19.8,19.8,1.93,0.1,0.65,0.0159
49.3889,-97.8449,0.238,280.07,241.61,19.8,19.8,2.22,0.11,0.64,0.015
49.3889,-97.8397,0.2623,278.39,240.46,19.8,19.8,2.3,0.12,0.63,0.0173
49.3889,-97.8345,0.2672,277.66,239.19,19.8,19.8,2.3,0.12,0.62,0.0137
49.3889,-97.8294,0.2527,277.57,237.69,19.8,19.8,2.13,0.15,0.59,0.0121
49.3889,-97.8242,0.2475,277.55,236.17,19.8,19.8,1.98,0.15,0.59,0.0142
49.3889,-97.819,0.2522,276.94,235.91,19.8,19.8,1.83,0.15,0.58,0.0144
49.3889,-97.8138,0.2557,275.54,235.59,19.8,19.8,1.44,0.13,0.59,0.0208
49.3889,-97.8086,0.2519,274.64,233.53,19.8,19.8,1.08,0.11,0.61,0.0189
49.3889,-97.8034,0.2409,276.17,230.08,19.8,19.8,1.12,0.11,0.63,0.0167
49.3889,-97.7982,0.2259,278.71,228.73,19.8,19.8,1.43,0.1,0.64,0.0249
49.3889,-97.7931,0.2207,279.87,228.57,19.8,19.8,1.69,0.1,0.65,0.0151
49.3889,-97.7879,0.2295,279.26,227.74,19.8,19.8,1.58,0.1,0.65,0.0274
49.3889,-97.7827,0.2275,277.76,228.2,19.8,19.8,1.01,0.1,0.65,0.0197
49.3889,-97.7775,0.2263,275.46,229.53,19.8,19.8,0.62,0.1,0.65,0.0185
49.3889,-97.7723,0.2356,273.03,228.99,19.8,19.8,0.68,0.1,0.65,0.0116
49.3889,-97.7671,0.2443,271.34,228.01,19.8,19.8,0.8,0.1,0.65,0.0108
49.3889,-97.7619,0.2495,271.42,227.86,19.8,19.8,0.91,0.1,0.65,0.0119
49.3889,-97.7567,0.2478,272.61,227.71,19.8,19.8,1.0,0.1,0.65,0.0113
49.3889,-97.7516,0.239,273.54,226.92,19.8,19.8,0.96,0.1,0.65,0.0107
49.3948,-98.1198,0.19,276.22,252.3,19.6,19.6,0.91,0.14,0.6,0.0111
49.3948,-98.1146,0.228,273.87,251.68,19.6,19.6,0.85,0.13,0.61,0.0115
49.3948,-98.1094,0.2838,271.04,250.8,19.6,19.6,1.25,0.12,0.63,0.023
49.3948,-98.1043,0.3354,269.88,250.16,19.6,19.6,1.94,0.11,0.64,0.0504
49.3948,-98.0991,0.3552,270.21,250.02,19.6,19.6,2.38,0.12,0.63,0.0237
49.3948,-98.0939,0.3421,270.85,250.53,19.6,19.6,2.66,0.18,0.58,0.0255
49.3948,-98.0887,0.2909,270.84,251.17,19.6,19.6,2.46,0.27,0.52,0.0174
49.3948,-98.0835,0.2558,270.61,252.0,19.6,19.6,2.22,0.34,0.47,0.019
49.3948,-98.0783,0.2374,271.8,254.2,19.6,19.6,2.31,0.39,0.44,0.0142
49.3948,-98.0731,0.2395,273.53,257.11,19.6,19.6,2.61,0.39,0.42,0.0195
49.3948,-98.0679,0.2627,274.19,257.26,19.6,19.6,2.87,0.36,0.42,0.0243
49.3948,-98.0628,0.2623,274.45,255.97,19.5,19.5,2.54,0.34,0.41,0.0204
49.3948,-98.0576,0.2118,274.72,254.83,19.5,19.5,1.84,0.36,0.38,0.0362
49.3948,-98.0524,0.1877,274.55,253.7,19.5,19.5,0.96,0.36,0.39,0.0111
49.3948,-98.0472,0.2065,274.25,251.94,19.5,19.5,1.02,0.31,0.44,0.0147
49.3948,-98.042,0.2295,274.85,249.58,19.5,19.5,1.67,0.24,0.51,0.0319
49.3948,-98.0368,0.2562,275.43,246.74,19.5,19.5,2.22,0.19,0.57,0.0139
49.3948,-98.0316,0.3038,275.18,244.08,19.5,19.5,2.66,0.16,0.6,0.0213
49.3948,-98.0265,0.3173,274.04,242.67,19.5,19.5,2.69,0.14,0.6,0.0241
49.3948,-98.0213,0.3183,273.68,242.83,19.5,19.5,2.58,0.16,0.58,0.021
49.3948,-98.0161,0.2495,275.07,245.19,19.5,19.5,2.03,0.19,0.54,0.0131
49.3948,-98.0109,0.2083,276.23,246.64,19.5,19.5,1.34,0.2,0.53,0.0241
49.3948,-98.0057,0.1845,276.45,244.86,19.5,19.5,0.71,0.21,0.51,0.0126
49.3948,-98.0005,0.1798,276.5,243.94,19.6,19.6,0.55,0.21,0.51,0.014
49.3948,-97.9953,0.1901,276.46,244.31,19.6,19.6,1.08,0.2,0.53,0.0137
49.3948,-97.9901,0.2127,275.6,245.27,19.6,19.6,1.97,0.18,0.55,0.013
49.3948,-97.985,0.2471,273.6,246.63,19.6,19.6,2.5,0.17,0.56,0.0137
49.3948,-97.9798,0.2703,272.89,246.92,19.6,19.6,2.98,0.16,0.57,0.0156
49.3948,-97.9746,0.2849,272.98,246.31,19.6,19.6,2.93,0.16,0.58,0.0191
49.3948,-97.9694,0.2834,273.4,245.25,19.6,19.6,2.62,0.16,0.58,0.0186
49.3948,-97.9642,0.2695,274.77,244.81,19.6,19.6,2.43,0.17,0.57,0.0171
49.3948,-97.959,0.2334,275.75,246.29,19.6,19.6,2.64,0.22,0.52,0.0692
49.3948,-97.9538,0.2134,275.55,247.93,19.6,19.6,2.65,0.27,0.47,0.0565
49.3948,-97.9487,0.2045,275.81,246.37,19.6,19.6,2.64,0.28,0.47,0.0433
49.3948,-97.9435,0.2333,275.58,245.27,19.6,19.6,2.75,0.25,0.51,0.0182
49.3948,-97.9383,0.2464,274.7,245.57,19.6,19.6,2.11,0.22,0.54,0.0416
49.3948,-97.9331,0.2439,275.18,246.71,19.6,19.6,1.97,0.2,0.56,0.0315
49.3948,-97.9279,0.2316,276.33,248.83,19.6,19.6,1.7,0.2,0.57,0.0285
49.3948,-97.9227,0.2357,276.47,250.56,19.6,19.6,1.65,0.17,0.59,0.0228
49.3948,-97.9175,0.2463,277.53,252.47,19.6,19.6,1.96,0.13,0.62,0.0283
49.3948,-97.9123,0.2491,277.57,253.28,19.6,19.6,2.28,0.13,0.63,0.0474
49.3948,-97.9072,0.2715,277.08,250.84,19.6,19.6,2.6,0.15,0.6,0.0214
49.3948,-97.902,0.2609,278.49,250.29,19.6,19.6,2.96,0.19,0.54,0.0253
49.3948,-97.8968,0.2758,277.77,249.73,19.6,19.6,3.09,0.23,0.49,0.0283
49.3948,-97.8916,0.3158,275.84,246.94,19.6,19.6,3.14,0.22,0.5,0.0289
49.3948,-97.8864,0.3081,276.91,246.9,19.7,19.7,3.09,0.17,0.56,0.0315
49.3948,-97.8812,0.2903,277.94,246.67,19.7,19.7,2.88,0.12,0.63,0.0257
49.3948,-97.876,0.2689,278.51,245.35,19.7,19.7,2.5,0.1,0.65,0.0171
49.3948,-97.8709,0.2477,279.28,243.42,19.8,19.8,2.1,0.1,0.65,0.0119
49.3948,-97.8657,0.2416,279.7,240.86,19.8,19.8,1.96,0.1,0.65,0.0144
49.3948,-97.8605,0.2428,278.78,239.62,19.8,19.8,1.65,0.1,0.65,0.0105
49.3948,-97.8553,0.2342,278.87,240.11,19.8,19.8,1.58,0.1,0.65,0.0258
49.3948,-97.8501,0.2258,279.96,240.77,19.8,19.8,1.7,0.1,0.65,0.0177
49.3948,-97.8449,0.2264,279.72,241.3,19.8,19.8,1.83,0.13,0.62,0.0126
49.3948,-97.8397,0.2376,278.53,240.23,19.8,19.8,2.0,0.15,0.58,0.0168
49.3948,-97.8345,0.2391,277.85,238.19,19.8,19.8,2.06,0.18,0.55,0.013
49.3948,-97.8294,0.2334,277.57,236.08,19.8,19.8,1.79,0.18,0.55,0.0121
49.3948,-97.8242,0.2219,277.81,235.28,19.8,19.8,1.38,0.16,0.57,0.0192
49.3948,-97.819,0.2288,276.89,235.23,19.8,19.8,1.28,0.15,0.58,0.0211
49.3948,-97.8138,0.2532,274.92,234.27,19.8,19.8,1.18,0.12,0.61,0.0187
49.3948,-97.8086,0.2527,273.84,231.12,19.8,19.8,0.94,0.11,0.62,0.018
49.3948,-97.8034,0.2505,275.18,226.96,19.8,19.8,1.12,0.11,0.61,0.0219
49.3948,-97.7982,0.2498,276.68,225.51,19.8,19.8,1.61,0.11,0.61,0.0125
49.3948,-97.7931,0.2559,277.0,225.12,19.8,19.8,1.85,0.11,0.61,0.0135
49.3948,-97.7879,0.2543,276.73,224.51,19.8,19.8,1.69,0.11,0.61,0.0141
49.3948,-97.7827,0.2383,276.3,226.16,19.8,19.8,1.1,0.11,0.62,0.0168
49.3948,-97.7775,0.2205,275.59,228.72,19.8,19.8,0.62,0.1,0.63,0.0146
49.3948,-97.7723,0.2252,274.56,228.88,19.8,19.8,0.67,0.1,0.64,0.011
49.3948,-97.7671,0.2415,273.58,228.02,19.8,19.8,1.05,0.1,0.65,0.0121
49.3948,-97.7619,0.2584,273.53,227.67,19.8,19.8,1.47,0.1,0.64,0.0141
49.3948,-97.7567,0.267,274.67,227.33,19.8,19.8,1.78,0.1,0.64,0.0147
49.3948,-97.7516,0.2679,276.28,226.33,19.8,19.8,2.01,0.1,0.63,0.0139
49.4008,-98.1198,0.2352,276.48,249.42,19.6,19.6,1.83,0.14,0.62,0.0128
49.4008,-98.1146,0.2647,273.22,248.66,19.6,19.6,1.85,0.19,0.58,0.0142
49.4008,-98.1094,0.3138,269.6,248.56,19.6,19.6,2.0,0.22,0.55,0.0164
49.4008,-98.1043,0.3157,268.71,249.0,19.6,19.6,2.21,0.21,0.55,0.02
49.4008,-98.0991,0.3011,269.41,249.5,19.6,19.6,2.28,0.21,0.53,0.0201
49.4008,-98.0939,0.2925,270.41,250.93,19.6,19.6,2.46,0.26,0.5,0.0199
49.4008,-98.0887,0.2855,270.65,252.83,19.6,19.6,2.47,0.31,0.47,0.0166
49.4008,-98.0835,0.3023,270.7,254.21,19.6,19.6,2.7,0.37,0.45,0.0197
49.4008,-98.0783,0.2831,271.79,255.99,19.6,19.6,2.75,0.42,0.42,0.0218
49.4008,-98.0731,0.2619,273.59,257.71,19.6,19.6,2.56,0.44,0.4,0.0192
49.4008,-98.0679,0.2591,274.57,257.07,19.6,19.6,2.69,0.46,0.37,0.0242
49.4008,-98.0628,0.2227,274.37,255.48,19.5,19.5,2.2,0.44,0.36,0.0185
49.4008,-98.0576,0.1941,274.02,254.02,19.5,19.5,1.61,0.42,0.37,0.014
49.4008,-98.0524,0.1784,274.38,253.03,19.5,19.5,1.35,0.39,0.38,0.0088
49.4008,-98.0472,0.1779,275.33,251.71,19.5,19.5,1.56,0.35,0.41,0.0099
49.4008,-98.042,0.2113,276.06,249.82,19.5,19.5,2.29,0.29,0.45,0.0156
49.4008,-98.0368,0.2561,276.24,247.38,19.5,19.5,2.83,0.21,0.51,0.0165
49.4008,-98.0316,0.2736,275.88,244.82,19.5,19.5,2.81,0.19,0.54,0.0194
49.4008,-98.0265,0.2863,274.69,242.96,19.5,19.5,2.58,0.19,0.54,0.0195
49.4008,-98.0213,0.2899,273.61,242.73,19.5,19.5,2.4,0.21,0.51,0.0187
49.4008,-98.0161,0.25,274.65,244.92,19.5,19.5,2.11,0.21,0.51,0.0152
49.4008,-98.0109,0.214,276.79,246.9,19.5,19.5,2.08,0.2,0.52,0.0333
49.4008,-98.0057,0.1882,278.02,246.11,19.5,19.5,1.84,0.22,0.52,0.0265
49.4008,-98.0005,0.188,278.1,245.43,19.6,19.6,2.13,0.22,0.53,0.0409
49.4008,-97.9953,0.1951,277.54,245.68,19.6,19.6,2.61,0.23,0.5,0.0538
49.4008,-97.9901,0.2234,276.64,245.92,19.6,19.6,3.29,0.21,0.52,0.1077
49.4008,-97.985,0.2721,275.29,246.13,19.6,19.6,3.53,0.17,0.56,0.02
49.4008,-97.9798,0.2778,274.67,245.6,19.6,19.6,3.34,0.18,0.55,0.0239
49.4008,-97.9746,0.2866,274.57,244.71,19.6,19.6,2.86,0.19,0.54,0.0732
49.4008,-97.9694,0.2894,274.89,243.84,19.6,19.6,2.51,0.22,0.51,0.0626
49.4008,-97.9642,0.2818,275.73,243.69,19.6,19.6,2.32,0.25,0.47,0.0608
49.4008,-97.959,0.2439,276.14,245.41,19.6,19.6,2.45,0.3,0.44,0.0509
49.4008,-97.9538,0.2253,275.64,247.67,19.6,19.6,2.55,0.33,0.42,0.0531
49.4008,-97.9487,0.2373,275.02,247.08,19.6,19.6,2.74,0.3,0.47,0.0797
49.4008,-97.9435,0.268,274.35,246.53,19.6,19.6,2.82,0.24,0.53,0.0949
49.4008,-97.9383,0.3159,273.64,246.99,19.6,19.6,2.62,0.17,0.59,0.0246
49.4008,-97.9331,0.2813,274.3,247.89,19.6,19.6,2.38,0.15,0.61,0.0526
49.4008,-97.9279,0.2516,275.9,249.8,19.6,19.6,2.13,0.15,0.61,0.0449
49.4008,-97.9227,0.2595,276.07,251.92,19.6,19.6,2.31,0.13,0.63,0.0147
49.4008,-97.9175,0.2566,276.55,254.15,19.6,19.6,2.44,0.1,0.65,0.0175
49.4008,-97.9123,0.2613,275.93,253.71,19.6,19.6,2.25,0.1,0.65,0.0163
49.4008,-97.9072,0.2566,276.03,249.13,19.6,19.6,1.98,0.12,0.64,0.0408
49.4008,-97.902,0.2435,277.56,247.04,19.6,19.6,2.06,0.14,0.6,0.04
49.4008,-97.8968,0.2563,276.88,245.47,19.6,19.6,2.48,0.16,0.57,0.0163
49.4008,-97.8916,0.2893,275.26,242.84,19.6,19.6,2.77,0.16,0.57,0.0181
49.4008,-97.8864,0.2779,277.06,244.75,19.7,19.7,2.69,0.14,0.6,0.0181
49.4008,-97.8812,0.2583,278.55,245.79,19.7,19.7,2.28,0.11,0.63,0.0152
49.4008,-97.876,0.2476,278.91,244.33,19.7,19.7,2.19,0.1,0.65,0.0178
49.4008,-97.8709,0.2371,279.23,241.38,19.8,19.8,1.87,0.1,0.65,0.0168
49.4008,-97.8657,0.2287,279.79,237.74,19.8,19.8,1.66,0.1,0.65,0.0111
49.4008,-97.8605,0.2423,278.78,236.78,19.8,19.8,1.71,0.11,0.64,0.0356
49.4008,-97.8553,0.2546,277.74,238.14,19.8,19.8,1.83,0.11,0.63,0.0354
49.4008,-97.8501,0.2514,278.31,239.85,19.8,19.8,2.11,0.14,0.6,0.0158
49.4008,-97.8449,0.2496,278.28,240.73,19.8,19.8,2.43,0.19,0.54,0.0181
49.4008,-97.8397,0.2627,276.73,239.32,19.8,19.8,2.48,0.2,0.52,0.0185
49.4008,-97.8345,0.2781,275.23,236.5,19.8,19.8,2.34,0.2,0.53,0.0196
49.4008,-97.8294,0.2649,275.36,234.08,19.8,19.8,2.09,0.18,0.55,0.0129
49.4008,-97.8242,0.253,276.56,233.61,19.8,19.8,2.03,0.15,0.59,0.0156
49.4008,-97.819,0.2641,276.11,233.22,19.8,19.8,2.06,0.13,0.62,0.0161
49.4008,-97.8138,0.2673,274.1,231.44,19.8,19.8,1.95,0.14,0.6,0.0145
49.4008,-97.8086,0.2767,272.57,227.62,19.8,19.8,1.87,0.13,0.61,0.0163
49.4008,-97.8034,0.2713,273.55,223.52,19.8,19.8,1.74,0.13,0.6,0.0122
49.4008,-97.7982,0.2691,275.29,221.98,19.8,19.8,1.95,0.12,0.6,0.0166
49.4008,-97.7931,0.2663,276.17,222.19,19.8,19.8,2.04,0.11,0.61,0.0126
49.4008,-97.7879,0.2583,275.73,222.54,19.8,19.8,1.7,0.11,0.61,0.0123
49.4008,-97.7827,0.2519,274.36,224.84,19.8,19.8,1.1,0.11,0.62,0.0167
49.4008,-97.7775,0.2442,273.18,228.31,19.8,19.8,0.66,0.1,0.63,0.0133
49.4008,-97.7723,0.2477,272.57,229.28,19.8,19.8,0.73,0.1,0.64,0.015
49.4008,-97.7671,0.2633,272.59,228.2,19.8,19.8,1.22,0.1,0.65,0.0113
49.4008,-97.7619,0.2793,273.52,226.63,19.8,19.8,1.78,0.1,0.64,0.0131
49.4008,-97.7567,0.2949,275.04,225.63,19.8,19.8,2.24,0.1,0.64,0.0157
49.4008,-97.7516,0.2959,276.23,225.18,19.8,19.8,2.32,0.1,0.63,0.0196
49.4068,-98.1198,0.2784,277.74,246.61,19.6,19.6,2.83,0.17,0.6,0.0185
49.4068,-98.1146,0.3051,275.81,246.8,19.6,19.6,2.96,0.21,0.57,0.0274
49.4068,-98.1094,0.3394,271.87,247.63,19.6,19.6,2.8,0.22,0.56,0.0196
49.4068,-98.1043,0.2975,269.61,249.24,19.6,19.6,2.37,0.24,0.53,0.0195
49.4068,-98.0991,0.2658,269.82,250.7,19.6,19.6,1.92,0.21,0.53,0.0116
49.4068,-98.0939,0.2679,270.85,252.24,19.6,19.6,2.03,0.18,0.56,0.0175
49.4068,-98.0887,0.3145,271.49,253.76,19.6,19.6,2.67,0.2,0.56,0.0196
49.4068,-98.0835,0.4007,271.58,254.83,19.6,19.6,3.29,0.19,0.58,0.0417
49.4068,-98.0783,0.3752,271.78,255.86,19.6,19.6,3.18,0.24,0.54,0.0344
49.4068,-98.0731,0.3205,272.92,256.43,19.6,19.6,2.74,0.32,0.47,0.0261
49.4068,-98.0679,0.272,273.72,255.38,19.6,19.6,2.54,0.4,0.41,0.0185
49.4068,-98.0628,0.2427,273.44,254.06,19.5,19.5,2.37,0.43,0.37,0.0213
49.4068,-98.0576,0.2234,273.22,252.93,19.5,19.5,2.26,0.43,0.37,0.014
49.4068,-98.0524,0.2114,273.92,251.9,19.5,19.5,2.26,0.43,0.37,0.0135
49.4068,-98.0472,0.2017,275.25,250.82,19.5,19.5,2.62,0.4,0.38,0.0131
49.4068,-98.042,0.2229,275.96,250.18,19.5,19.5,3.24,0.34,0.42,0.017
49.4068,-98.0368,0.2573,275.47,249.17,19.5,19.5,3.36,0.24,0.48,0.0215
49.4068,-98.0316,0.2714,274.71,247.31,19.5,19.5,2.99,0.2,0.53,0.0165
49.4068,-98.0265,0.2662,274.23,245.13,19.5,19.5,2.59,0.18,0.55,0.0179
49.4068,-98.0213,0.2596,273.45,244.31,19.5,19.5,2.65,0.19,0.53,0.0147
49.4068,-98.0161,0.2519,273.31,245.91,19.5,19.5,2.95,0.23,0.51,0.0177
49.4068,-98.0109,0.2266,275.41,247.95,19.5,19.5,3.42,0.3,0.46,0.1007
49.4068,-98.0057,0.2037,277.9,248.1,19.6,19.6,3.57,0.33,0.45,0.0202
49.4068,-98.0005,0.1901,278.53,248.04,19.6,19.6,3.53,0.35,0.42,0.0254
49.4068,-97.9953,0.2013,278.51,248.21,19.6,19.6,3.29,0.31,0.44,0.0218
49.4068,-97.9901,0.2328,278.14,247.58,19.6,19.6,3.53,0.23,0.5,0.0193
49.4068,-97.985,0.2633,276.61,246.41,19.6,19.6,2.96,0.2,0.53,0.019
49.4068,-97.9798,0.2722,275.5,245.3,19.6,19.6,2.45,0.21,0.51,0.0176
49.4068,-97.9746,0.2565,275.4,244.57,19.6,19.6,1.93,0.25,0.47,0.0403
49.4068,-97.9694,0.2449,275.47,243.82,19.6,19.6,1.52,0.29,0.41,0.0276
49.4068,-97.9642,0.239,275.96,243.68,19.6,19.6,1.41,0.3,0.4,0.023
49.4068,-97.959,0.2316,276.08,245.29,19.6,19.6,1.28,0.32,0.39,0.019
49.4068,-97.9538,0.2254,275.61,248.21,19.6,19.6,1.18,0.34,0.39,0.0169
49.4068,-97.9487,0.2198,276.55,248.04,19.6,19.6,1.36,0.3,0.45,0.0236
49.4068,-97.9435,0.2294,276.55,247.37,19.6,19.6,1.72,0.22,0.53,0.0313
49.4068,-97.9383,0.2513,275.89,247.82,19.6,19.6,2.07,0.14,0.61,0.0135
49.4068,-97.9331,0.2496,276.4,248.61,19.6,19.6,2.17,0.1,0.64,0.0094
49.4068,-97.9279,0.2466,277.21,250.39,19.6,19.6,2.45,0.1,0.64,0.0157
49.4068,-97.9227,0.2645,276.81,252.41,19.6,19.6,3.0,0.1,0.65,0.0214
49.4068,-97.9175,0.2518,277.92,254.05,19.6,19.6,2.68,0.1,0.65,0.0165
49.4068,-97.9123,0.2346,278.48,252.02,19.6,19.6,2.15,0.1,0.65,0.0176
49.4068,-97.9072,0.2325,277.53,246.75,19.6,19.6,1.53,0.1,0.65,0.0335
49.4068,-97.902,0.2376,276.99,244.06,19.6,19.6,1.65,0.1,0.65,0.0248
49.4068,-97.8968,0.2605,275.71,241.84,19.6,19.6,2.4,0.1,0.64,0.0169
49.4068,-97.8916,0.3011,273.78,238.29,19.6,19.6,2.84,0.11,0.63,0.022
49.4068,-97.8864,0.29,274.98,239.81,19.7,19.7,2.59,0.11,0.64,0.0224
49.4068,-97.8812,0.2609,276.69,241.55,19.7,19.7,1.99,0.11,0.64,0.0142
49.4068,-97.876,0.253,277.76,241.0,19.7,19.7,1.92,0.1,0.65,0.0131
49.4068,-97.8709,0.2356,279.02,238.59,19.8,19.8,1.58,0.1,0.65,0.0302
49.4068,-97.8657,0.2156,280.31,236.28,19.8,19.8,1.36,0.1,0.65,0.0247
49.4068,-97.8605,0.2307,279.48,237.31,19.8,19.8,1.55,0.13,0.62,0.0223
49.4068,-97.8553,0.2434,278.67,239.36,19.8,19.8,2.07,0.17,0.56,0.0355
49.4068,-97.8501,0.2405,279.59,240.41,19.8,19.8,2.74,0.22,0.51,0.013
49.4068,-97.8449,0.2446,278.86,240.16,19.8,19.8,3.04,0.25,0.46,0.0198
49.4068,-97.8397,0.2688,276.2,237.97,19.8,19.8,2.81,0.25,0.47,0.0182
49.4068,-97.8345,0.2887,273.64,234.35,19.8,19.8,2.62,0.24,0.5,0.0177
49.4068,-97.8294,0.3013,273.41,231.11,19.8,19.8,2.47,0.18,0.56,0.0211
49.4068,-97.8242,0.2873,274.43,229.81,19.8,19.8,2.3,0.15,0.6,0.0171
49.4068,-97.819,0.2732,274.0,228.53,19.8,19.8,2.13,0.15,0.59,0.0158
49.4068,-97.8138,0.2805,272.4,225.94,19.8,19.8,2.05,0.16,0.58,0.0153
49.4068,-97.8086,0.2938,271.42,222.19,19.8,19.8,2.08,0.15,0.59,0.0131
49.4068,-97.8034,0.2968,272.38,219.31,19.8,19.8,2.14,0.14,0.59,0.0163
49.4068,-97.7982,0.3036,273.27,217.89,19.8,19.8,2.3,0.11,0.63,0.02
49.4068,-97.7931,0.2977,273.65,217.44,19.8,19.8,2.11,0.11,0.64,0.0145
49.4068,-97.7879,0.2688,274.45,218.58,19.8,19.8,1.68,0.1,0.64,0.0135
49.4068,-97.7827,0.2452,275.5,222.12,19.8,19.8,1.16,0.1,0.65,0.0198
